step,elapsed_tokens,elapsed_examples,training_loss,training_sequence_accuracy,training_token_accuracy,validation_loss,validation_sequence_accuracy,validation_token_accuracy,classification/accuracy,classification/weighted_f1_score
1591,8907744,50912,0.011019046928820901,0.96875,0.96875,,,,,
1592,8913408,50944,0.014080039067856058,0.9375,0.9375,,,,,
1593,8919584,50976,0.011660984166851742,0.90625,0.90625,0.009950681519725892,1.0,1.0,,
1594,8924992,51008,0.010928770117230788,0.96875,0.96875,,,,,
1595,8931424,51040,0.008697272994668959,0.96875,0.96875,,,,,
1596,8935552,51072,0.011443500354362039,1.0,1.0,,,,,
1597,8939168,51104,0.013004851933555628,0.96875,0.96875,,,,,
1598,8943296,51136,0.013180896122344594,1.0,1.0,,,,,
1599,8948704,51168,0.011810073706240602,0.9375,0.9375,,,,,
1600,8954112,51200,0.012205996736285038,0.90625,0.90625,,,,,
1601,8959264,51232,0.011408298764401578,0.96875,0.96875,0.014569259166099593,0.90625,0.90625,,
1602,8965184,51264,0.012020096544825243,0.90625,0.90625,,,,,
1603,8971360,51296,0.010579269271619863,0.90625,0.90625,,,,,
1604,8976512,51328,0.011237712205432755,1.0,1.0,,,,,
1605,8982688,51360,0.010926659551214496,0.96875,0.96875,,,,,
1606,8988096,51392,0.010649584530348125,0.9375,0.9375,,,,,
1607,8993760,51424,0.011618137365317204,0.90625,0.90625,,,,,
1608,8999424,51456,0.012090192198867379,0.90625,0.90625,,,,,
1609,9005088,51488,0.01286569136612261,0.96875,0.96875,0.011352394332374657,0.9375,0.9375,,
1610,9008960,51520,0.013316567663131117,0.9375,0.9375,,,,,
1611,9013856,51552,0.012612148207800527,0.90625,0.90625,,,,,
1612,9019008,51584,0.011722646681774798,0.9375,0.9375,,,,,
1613,9024928,51616,0.011274444909843761,0.90625,0.90625,,,,,
1614,9030848,51648,0.013364172497678916,0.875,0.875,,,,,
1615,9035744,51680,0.013029578407895105,0.90625,0.90625,,,,,
1616,9042688,51712,0.00997249288890649,0.96875,0.96875,,,,,
1617,9047840,51744,0.014533137145583113,0.9375,0.9375,0.010195880808638744,0.875,0.875,,
1618,9053760,51776,0.010816775644327686,0.9375,0.9375,,,,,
1619,9059168,51808,0.012567507719378777,0.9375,0.9375,,,,,
1620,9064576,51840,0.012322174762701546,0.9375,0.9375,,,,,
1621,9069984,51872,0.012883828099035696,0.90625,0.90625,,,,,
1622,9075392,51904,0.009881341258707729,0.9375,0.9375,,,,,
1623,9081568,51936,0.011976440726680986,0.875,0.875,,,,,
1624,9088512,51968,0.010069414228018127,0.9375,0.9375,,,,,
1625,9094688,52000,0.00925316059054991,0.96875,0.96875,0.01787503698340878,0.78125,0.78125,,
1626,9099584,52032,0.012722945993964205,0.875,0.875,,,,,
1627,9105504,52064,0.009060194890344325,0.96875,0.96875,,,,,
1628,9110912,52096,0.011153005033355139,0.9375,0.9375,,,,,
1629,9117344,52128,0.008240087078408202,1.0,1.0,,,,,
1630,9124032,52160,0.01006480377268881,1.0,1.0,,,,,
1631,9130208,52192,0.012545353701138148,0.875,0.875,,,,,
1632,9140736,52224,0.006576856780851391,0.9375,0.9375,,,,,
1633,9145888,52256,0.010833531718395868,0.90625,0.90625,0.013383240307082885,0.9375,0.9375,,
1634,9152064,52288,0.009112457488338983,1.0,1.0,,,,,
1635,9157728,52320,0.012820232636957961,0.8125,0.8125,,,,,
1636,9163392,52352,0.012562328098748389,0.90625,0.90625,,,,,
1637,9169568,52384,0.011138797773336614,0.90625,0.90625,,,,,
1638,9175744,52416,0.009885613319162202,1.0,1.0,,,,,
1639,9180128,52448,0.013441756183385306,0.90625,0.90625,,,,,
1640,9185024,52480,0.011945295026000722,0.96875,0.96875,,,,,
1641,9191712,52512,0.011728950132261034,0.9375,0.9375,0.01312949252013642,0.75,0.75,,
1642,9197376,52544,0.012472966525440181,0.96875,0.96875,,,,,
1643,9203552,52576,0.010098329004386902,0.96875,0.96875,,,,,
1644,9209984,52608,0.010652261743719717,0.96875,0.96875,,,,,
1645,9215136,52640,0.011711244826134148,1.0,1.0,,,,,
1646,9221568,52672,0.011986885900727506,0.9375,0.9375,,,,,
1647,9227488,52704,0.009272945768966008,0.96875,0.96875,,,,,
1648,9233408,52736,0.00923222755580503,1.0,1.0,,,,,
1649,9239072,52768,0.010948402554082085,1.0,1.0,0.014005699385058948,0.78125,0.78125,,
1650,9245504,52800,0.012005162262676908,0.90625,0.90625,,,,,
1651,9251424,52832,0.010135930436698989,0.9375,0.9375,,,,,
1652,9256832,52864,0.011188395553010934,0.9375,0.9375,,,,,
1653,9262752,52896,0.01152507524218094,0.9375,0.9375,,,,,
1654,9267648,52928,0.012166778508734842,1.0,1.0,,,,,
1655,9272288,52960,0.011995383758885467,0.96875,0.96875,,,,,
1656,9277952,52992,0.013005087201245408,0.90625,0.90625,,,,,
1657,9284640,53024,0.009421239443849348,0.9375,0.9375,0.011716202995684672,0.78125,0.78125,,
1658,9290048,53056,0.011732465491964434,0.96875,0.96875,,,,,
1659,9295456,53088,0.013260187670389131,0.9375,0.9375,,,,,
1660,9301376,53120,0.008664688313882042,0.90625,0.90625,,,,,
1661,9307552,53152,0.012034051241749137,0.9375,0.9375,,,,,
1662,9314240,53184,0.009326070607810547,0.96875,0.96875,,,,,
1663,9319392,53216,0.01159043367803757,0.96875,0.96875,,,,,
1664,9324288,53248,0.014063926965269374,0.90625,0.90625,,,,,
1665,9329952,53280,0.010035563199844812,0.9375,0.9375,0.017154118015081234,0.90625,0.90625,,
1666,9336640,53312,0.010489260923679385,0.9375,0.9375,,,,,
1667,9343072,53344,0.011201134121931586,0.9375,0.9375,,,,,
1668,9349504,53376,0.009613797001535349,0.96875,0.96875,,,,,
1669,9355168,53408,0.010952945394276716,1.0,1.0,,,,,
1670,9360832,53440,0.009403551459646903,0.96875,0.96875,,,,,
1671,9365472,53472,0.009565348489452678,1.0,1.0,,,,,
1672,9370880,53504,0.011928176151597917,1.0,1.0,,,,,
1673,9377568,53536,0.00844355713514187,0.96875,0.96875,0.011499422683289554,0.84375,0.84375,,
1674,9382208,53568,0.015769928808765432,0.90625,0.90625,,,,,
1675,9388128,53600,0.009625656069020536,0.96875,0.96875,,,,,
1676,9394560,53632,0.010735007826133786,0.9375,0.9375,,,,,
1677,9399712,53664,0.013467376073487011,0.90625,0.90625,,,,,
1678,9406400,53696,0.010094343802068247,0.9375,0.9375,,,,,
1679,9411296,53728,0.011302684960995733,0.9375,0.9375,,,,,
1680,9417472,53760,0.008567281910605502,0.96875,0.96875,,,,,
1681,9423648,53792,0.012482849000264563,0.84375,0.84375,0.01275950244490501,0.9375,0.9375,,
1682,9430080,53824,0.011301153976475962,0.90625,0.90625,,,,,
1683,9434976,53856,0.01022512064763766,0.96875,0.96875,,,,,
1684,9440384,53888,0.010743219658625345,0.9375,0.9375,,,,,
1685,9446304,53920,0.012043058168832032,0.96875,0.96875,,,,,
1686,9450688,53952,0.014688352628061313,0.90625,0.90625,,,,,
1687,9456096,53984,0.011513629963978719,0.96875,0.96875,,,,,
1688,9462528,54016,0.009460372952966232,0.96875,0.96875,,,,,
1689,9467680,54048,0.0103966963094425,0.96875,0.96875,0.01286972153882228,0.875,0.875,,
1690,9472320,54080,0.01085897534672097,1.0,1.0,,,,,
1691,9478496,54112,0.009547775284486847,0.96875,0.96875,,,,,
1692,9484672,54144,0.011292245941353142,0.96875,0.96875,,,,,
1693,9490080,54176,0.010684252425524524,0.9375,0.9375,,,,,
1694,9496000,54208,0.010772232764849054,0.84375,0.84375,,,,,
1695,9502176,54240,0.00954912078075527,0.96875,0.96875,,,,,
1696,9509120,54272,0.008565201663960912,0.96875,0.96875,,,,,
1697,9514016,54304,0.012957493313192158,0.9375,0.9375,0.017264498664317722,0.8125,0.8125,,
1698,9519936,54336,0.011795536125601382,0.9375,0.9375,,,,,
1699,9525088,54368,0.010090754830006442,0.96875,0.96875,,,,,
1700,9531008,54400,0.011208130151061708,0.9375,0.9375,,,,,
1701,9536672,54432,0.010349793941692371,1.0,1.0,,,,,
1702,9541568,54464,0.013013990648308441,0.90625,0.90625,,,,,
1703,9547232,54496,0.012103153811545881,1.0,1.0,,,,,
1704,9553152,54528,0.0105975965069496,0.96875,0.96875,,,,,
1705,9559328,54560,0.010662452082418195,0.9375,0.9375,0.014003834467329328,0.84375,0.84375,,
1706,9564480,54592,0.01563048281819168,0.90625,0.90625,,,,,
1707,9569120,54624,0.012496632673111862,0.9375,0.9375,,,,,
1708,9573504,54656,0.012638011590331857,0.9375,0.9375,,,,,
1709,9577888,54688,0.013985222545903734,0.90625,0.90625,,,,,
1710,9584064,54720,0.011158758303283091,0.90625,0.90625,,,,,
1711,9590240,54752,0.009570910443265518,0.96875,0.96875,,,,,
1712,9593856,54784,0.017611289646698648,0.96875,0.96875,,,,,
1713,9599520,54816,0.010708723334348049,0.90625,0.90625,0.01392216035057386,0.78125,0.78125,,
1714,9604672,54848,0.010339002658721789,0.96875,0.96875,,,,,
1715,9609568,54880,0.013824040735878814,0.96875,0.96875,,,,,
1716,9616000,54912,0.009820471163653439,1.0,1.0,,,,,
1717,9620128,54944,0.013713487782828033,0.96875,0.96875,,,,,
1718,9625280,54976,0.01117310244763391,0.96875,0.96875,,,,,
1719,9630944,55008,0.012466107371492608,0.96875,0.96875,,,,,
1720,9637888,55040,0.008206960830187404,0.96875,0.96875,,,,,
1721,9642784,55072,0.01223552915699584,0.90625,0.90625,0.01402730062727276,0.9375,0.9375,,
1722,9648192,55104,0.011396934997561451,0.9375,0.9375,,,,,
1723,9653088,55136,0.014428839232400917,1.0,1.0,,,,,
1724,9658496,55168,0.011835265196060332,0.96875,0.96875,,,,,
1725,9664416,55200,0.01087288728171532,0.9375,0.9375,,,,,
1726,9669312,55232,0.011354868248893972,1.0,1.0,,,,,
1727,9674208,55264,0.012812984508896865,0.9375,0.9375,,,,,
1728,9680640,55296,0.012235174941589965,0.90625,0.90625,,,,,
1729,9686560,55328,0.008847345560147178,0.96875,0.96875,0.011818280121490663,0.84375,0.84375,,
1730,9692224,55360,0.01201757147061029,0.875,0.875,,,,,
1731,9698144,55392,0.012635526765608147,0.9375,0.9375,,,,,
1732,9704832,55424,0.011202572152451443,0.875,0.875,,,,,
1733,9709728,55456,0.01250083441750117,0.9375,0.9375,,,,,
1734,9713856,55488,0.015467521956257363,0.90625,0.90625,,,,,
1735,9719520,55520,0.010657224630994526,0.96875,0.96875,,,,,
1736,9725184,55552,0.009908765907528701,0.96875,0.96875,,,,,
1737,9730080,55584,0.012104607267251023,0.875,0.875,0.013610000017421615,0.78125,0.78125,,
1738,9735232,55616,0.01131775709673242,0.96875,0.96875,,,,,
1739,9742176,55648,0.011929655030942557,0.84375,0.84375,,,,,
1740,9747584,55680,0.011187782949958012,1.0,1.0,,,,,
1741,9753504,55712,0.008995894348881454,0.96875,0.96875,,,,,
1742,9758912,55744,0.011599538995740372,0.9375,0.9375,,,,,
1743,9763296,55776,0.01165937139923413,1.0,1.0,,,,,
1744,9769728,55808,0.010309148057727348,0.875,0.875,,,,,
1745,9775648,55840,0.009581721269033242,0.96875,0.96875,0.013835042441843047,0.78125,0.78125,,
1746,9781056,55872,0.011956799099131292,0.96875,0.96875,,,,,
1747,9788000,55904,0.010903670461751296,0.9375,0.9375,,,,,
1748,9793920,55936,0.013802464368156082,0.84375,0.84375,,,,,
1749,9800352,55968,0.009403899942413155,1.0,1.0,,,,,
1750,9807040,56000,0.009238060085803712,0.96875,0.96875,,,,,
1751,9811680,56032,0.013124984412772564,0.9375,0.9375,,,,,
1752,9817600,56064,0.009851501312265039,0.96875,0.96875,,,,,
1753,9823776,56096,0.010934287160804858,0.9375,0.9375,0.01554367262946002,0.90625,0.90625,,
1754,9829696,56128,0.009368411904971178,0.9375,0.9375,,,,,
1755,9834848,56160,0.013135239054203312,0.90625,0.90625,,,,,
1756,9840256,56192,0.0109580762546416,1.0,1.0,,,,,
1757,9845408,56224,0.011154605447548024,0.96875,0.96875,,,,,
1758,9849792,56256,0.012800187530669966,1.0,1.0,,,,,
1759,9855968,56288,0.010405083516946531,0.90625,0.90625,,,,,
1760,9862144,56320,0.010992695326752426,1.0,1.0,,,,,
1761,9866528,56352,0.01292947458824868,0.96875,0.96875,0.010908085269835032,0.90625,0.90625,,
1762,9873472,56384,0.009770111969610518,1.0,1.0,,,,,
1763,9879136,56416,0.0116142399784428,0.9375,0.9375,,,,,
1764,9886336,56448,0.00886888493024649,0.9375,0.9375,,,,,
1765,9892768,56480,0.009420521849252945,0.96875,0.96875,,,,,
1766,9898432,56512,0.010729730001123827,0.90625,0.90625,,,,,
1767,9902560,56544,0.015548376611610347,0.9375,0.9375,,,,,
1768,9907968,56576,0.012089326812408355,0.96875,0.96875,,,,,
1769,9913120,56608,0.011827801341908473,0.90625,0.90625,0.0167551571560941,0.84375,0.84375,,
1770,9919552,56640,0.010134454220248374,0.96875,0.96875,,,,,
1771,9923680,56672,0.013999283042965233,0.90625,0.90625,,,,,
1772,9930112,56704,0.010333401092109373,0.96875,0.96875,,,,,
1773,9936800,56736,0.00992591455962033,1.0,1.0,,,,,
1774,9942208,56768,0.011365856778639653,0.90625,0.90625,,,,,
1775,9946336,56800,0.013283271947676176,0.96875,0.96875,,,,,
1776,9952512,56832,0.010230826145918888,0.90625,0.90625,,,,,
1777,9958432,56864,0.011981649304998227,1.0,1.0,0.012605071104842531,0.75,0.75,,
1778,9965632,56896,0.009133978866325939,1.0,1.0,,,,,
1779,9971040,56928,0.01182820203190112,0.96875,0.96875,,,,,
1780,9978240,56960,0.009195307006305371,0.9375,0.9375,,,,,
1781,9983904,56992,0.009631929246959152,1.0,1.0,,,,,
1782,9987776,57024,0.01388028623025331,0.9375,0.9375,,,,,
1783,9993440,57056,0.010162319196573795,0.90625,0.90625,,,,,
1784,9998336,57088,0.012427216274580577,0.9375,0.9375,,,,,
1785,10003744,57120,0.01016801690608835,1.0,1.0,0.014748592882450088,0.8125,0.8125,,
1786,10009664,57152,0.010431519464861663,1.0,1.0,,,,,
1787,10015584,57184,0.011701112112098599,0.96875,0.96875,,,,,
1788,10022784,57216,0.010097279658962415,0.96875,0.96875,,,,,
1789,10028448,57248,0.013520397101124565,0.96875,0.96875,,,,,
1790,10034112,57280,0.011239014430960054,0.96875,0.96875,,,,,
1791,10040032,57312,0.011570326166730673,0.9375,0.9375,,,,,
1792,10046208,57344,0.01034054166746455,0.96875,0.96875,,,,,
1793,10052128,57376,0.010322982630839419,0.9375,0.9375,0.017318134644282192,0.84375,0.84375,,
1794,10058048,57408,0.009880000196499485,0.90625,0.90625,,,,,
1795,10063968,57440,0.01241665581986323,0.96875,0.96875,,,,,
1796,10069888,57472,0.008438007246062921,0.9375,0.9375,,,,,
1797,10075808,57504,0.01099846980682081,0.9375,0.9375,,,,,
1798,10080704,57536,0.012571832734734185,0.875,0.875,,,,,
1799,10086368,57568,0.011058465036831626,0.9375,0.9375,,,,,
1800,10091776,57600,0.011039730084810443,0.96875,0.96875,,,,,
1801,10096928,57632,0.013241781876130737,0.9375,0.9375,0.014372217873224338,0.8125,0.8125,,
1802,10103360,57664,0.00835786730587823,1.0,1.0,,,,,
1803,10108000,57696,0.012622210199401438,0.96875,0.96875,,,,,
1804,10112896,57728,0.01412019488296723,0.9375,0.9375,,,,,
1805,10118048,57760,0.013585026084399526,1.0,1.0,,,,,
1806,10124224,57792,0.009857520282429843,0.9375,0.9375,,,,,
1807,10129120,57824,0.01207297033568922,0.9375,0.9375,,,,,
1808,10133760,57856,0.011822352744150626,1.0,1.0,,,,,
1809,10140448,57888,0.009126633230672003,0.9375,0.9375,0.015471900355538129,0.84375,0.84375,,
1810,10145344,57920,0.013713440426450363,0.875,0.875,,,,,
1811,10150752,57952,0.009754086339075204,0.9375,0.9375,,,,,
1812,10155648,57984,0.012418958207882852,0.90625,0.90625,,,,,
1813,10161312,58016,0.011330446998031651,0.96875,0.96875,,,,,
1814,10167488,58048,0.011349929879406572,0.90625,0.90625,,,,,
1815,10172384,58080,0.012566908391586747,0.9375,0.9375,,,,,
1816,10178816,58112,0.010230210188356615,1.0,1.0,,,,,
1817,10183200,58144,0.01222160770668263,0.96875,0.96875,0.01160368868607425,0.78125,0.78125,,
1818,10189120,58176,0.009831019426394014,0.96875,0.96875,,,,,
1819,10194272,58208,0.010882136927618727,0.875,0.875,,,,,
1820,10199936,58240,0.010873736880322607,0.96875,0.96875,,,,,
1821,10204832,58272,0.011270792863679996,1.0,1.0,,,,,
1822,10209472,58304,0.010242345797009927,0.96875,0.96875,,,,,
1823,10214624,58336,0.010262144231279633,0.96875,0.96875,,,,,
1824,10220544,58368,0.011600833689248427,0.9375,0.9375,,,,,
1825,10224928,58400,0.010797631647088014,0.9375,0.9375,0.01186295852497851,0.9375,0.9375,,
1826,10230336,58432,0.012688538858298102,0.96875,0.96875,,,,,
1827,10234464,58464,0.01380596187063357,0.875,0.875,,,,,
1828,10240896,58496,0.008074763949106037,1.0,1.0,,,,,
1829,10245280,58528,0.01220268897808322,0.96875,0.96875,,,,,
1830,10249920,58560,0.01330096581214166,1.0,1.0,,,,,
1831,10256864,58592,0.012347565508123201,0.875,0.875,,,,,
1832,10261504,58624,0.010934970106932968,0.96875,0.96875,,,,,
1833,10267168,58656,0.010489337331704844,0.96875,0.96875,0.012516724345736108,0.90625,0.90625,,
1834,10272832,58688,0.010339067627136374,0.96875,0.96875,,,,,
1835,10278496,58720,0.010215348388497957,0.96875,0.96875,,,,,
1836,10284928,58752,0.010695969421545016,0.96875,0.96875,,,,,
1837,10289824,58784,0.011327727928323459,0.9375,0.9375,,,,,
1838,10294976,58816,0.01508533584989955,0.9375,0.9375,,,,,
1839,10300384,58848,0.011279330118484166,0.9375,0.9375,,,,,
1840,10307072,58880,0.010204517879788098,0.96875,0.96875,,,,,
1841,10311456,58912,0.012752110296733997,1.0,1.0,0.010412298709086972,0.90625,0.90625,,
1842,10317888,58944,0.011435251330535315,0.96875,0.96875,,,,,
1843,10323808,58976,0.011625395534539385,1.0,1.0,,,,,
1844,10331008,59008,0.009435633630789642,1.0,1.0,,,,,
1845,10336160,59040,0.01248426600963001,0.9375,0.9375,,,,,
1846,10342080,59072,0.011650816369461412,0.96875,0.96875,,,,,
1847,10347232,59104,0.010352077454907852,0.96875,0.96875,,,,,
1848,10352128,59136,0.010223073247092809,0.9375,0.9375,,,,,
1849,10357280,59168,0.011123704200619644,0.96875,0.96875,0.01399247731912975,0.9375,0.9375,,
1850,10362944,59200,0.010145478780974755,1.0,1.0,,,,,
1851,10368352,59232,0.010575941766794513,1.0,1.0,,,,,
1852,10372992,59264,0.012887289947977686,0.96875,0.96875,,,,,
1853,10378912,59296,0.011912915456443924,0.90625,0.90625,,,,,
1854,10383040,59328,0.01788343918256014,0.90625,0.90625,,,,,
1855,10389728,59360,0.009499277211170833,0.9375,0.9375,,,,,
1856,10395392,59392,0.011411590136311246,0.9375,0.9375,,,,,
1857,10399776,59424,0.010982521781616975,0.9375,0.9375,0.012234161509386499,0.84375,0.84375,,
1858,10405440,59456,0.011603323295986219,0.96875,0.96875,,,,,
1859,10411616,59488,0.010246244009565012,0.96875,0.96875,,,,,
1860,10417536,59520,0.01076638616638668,0.9375,0.9375,,,,,
1861,10423200,59552,0.01142825319340787,0.9375,0.9375,,,,,
1862,10429376,59584,0.008977919342224108,1.0,1.0,,,,,
1863,10435552,59616,0.011257644797858936,0.9375,0.9375,,,,,
1864,10440960,59648,0.013101975176849755,0.96875,0.96875,,,,,
1865,10446624,59680,0.011023253422891554,0.96875,0.96875,0.012302204315394487,0.84375,0.84375,,
1866,10451520,59712,0.01429118622498646,0.9375,0.9375,,,,,
1867,10457952,59744,0.009625105459624535,0.96875,0.96875,,,,,
1868,10462336,59776,0.013421658730225704,0.875,0.875,,,,,
1869,10468512,59808,0.01158935275574041,0.9375,0.9375,,,,,
1870,10474944,59840,0.007243084827246386,1.0,1.0,,,,,
1871,10482400,59872,0.008882231701920122,0.875,0.875,,,,,
1872,10488576,59904,0.009951862936202939,1.0,1.0,,,,,
1873,10493728,59936,0.011068300450789933,0.9375,0.9375,0.01568932918291109,0.75,0.75,,
1874,10499136,59968,0.011588603361063252,0.90625,0.90625,,,,,
1875,10505824,60000,0.008103848145813147,0.96875,0.96875,,,,,
1876,10511488,60032,0.011383029789626459,0.875,0.875,,,,,
1877,10517920,60064,0.00953476561439479,0.90625,0.90625,,,,,
1878,10524352,60096,0.010440210112449682,0.96875,0.96875,,,,,
1879,10528224,60128,0.012158541248230705,0.96875,0.96875,,,,,
1880,10533376,60160,0.011632165454993688,0.96875,0.96875,,,,,
1881,10539040,60192,0.010917858916105064,0.9375,0.9375,0.008598301539512705,0.875,0.875,,
1882,10543936,60224,0.014609092686660288,0.90625,0.90625,,,,,
1883,10549856,60256,0.011222199953092071,0.96875,0.96875,,,,,
1884,10556288,60288,0.011639361269792408,0.96875,0.96875,,,,,
1885,10560416,60320,0.011550118278868093,1.0,1.0,,,,,
1886,10564544,60352,0.01292778479596262,1.0,1.0,,,,,
1887,10570976,60384,0.011772044033637831,0.96875,0.96875,,,,,
1888,10576640,60416,0.011964693145043953,1.0,1.0,,,,,
1889,10581792,60448,0.013153058513193159,0.96875,0.96875,0.02026297489386655,0.8125,0.8125,,
1890,10587968,60480,0.009476835588813312,0.96875,0.96875,,,,,
1891,10592608,60512,0.013365329212305235,0.9375,0.9375,,,,,
1892,10599040,60544,0.01067636132839432,0.9375,0.9375,,,,,
1893,10603424,60576,0.012416372541930301,0.90625,0.90625,,,,,
1894,10609344,60608,0.009633080654649654,0.96875,0.96875,,,,,
1895,10614752,60640,0.009920119154531472,0.9375,0.9375,,,,,
1896,10619904,60672,0.011898497687351772,0.875,0.875,,,,,
1897,10626592,60704,0.008633978278068267,0.90625,0.90625,0.012362627122253458,0.84375,0.84375,,
1898,10632512,60736,0.011836444666329106,0.96875,0.96875,,,,,
1899,10637152,60768,0.01232153011338878,0.90625,0.90625,,,,,
1900,10644608,60800,0.009600309055573075,0.9375,0.9375,,,,,
1901,10650272,60832,0.010309031782990514,1.0,1.0,,,,,
1902,10655936,60864,0.010701860764795854,0.90625,0.90625,,,,,
1903,10660832,60896,0.012506643305201445,0.96875,0.96875,,,,,
1904,10667776,60928,0.008707925329774746,0.96875,0.96875,,,,,
1905,10673184,60960,0.012754428144949516,0.9375,0.9375,0.011629850517896875,0.84375,0.84375,,
1906,10678592,60992,0.01197199056707672,0.96875,0.96875,,,,,
1907,10684000,61024,0.010352105394116691,0.90625,0.90625,,,,,
1908,10688640,61056,0.01375536581154133,0.96875,0.96875,,,,,
1909,10695328,61088,0.009297437127046122,0.9375,0.9375,,,,,
1910,10700736,61120,0.01274458592321854,0.90625,0.90625,,,,,
1911,10707680,61152,0.011186336715151306,0.9375,0.9375,,,,,
1912,10714368,61184,0.009444772944645144,1.0,1.0,,,,,
1913,10719008,61216,0.016132586516126843,0.875,0.875,0.011811159150209647,0.875,0.875,,
1914,10724928,61248,0.008305275861790824,0.96875,0.96875,,,,,
1915,10730848,61280,0.009490963402714242,1.0,1.0,,,,,
1916,10736000,61312,0.0139758102422245,0.9375,0.9375,,,,,
1917,10742176,61344,0.010644856175261237,0.9375,0.9375,,,,,
1918,10748096,61376,0.010209646671751456,0.90625,0.90625,,,,,
1919,10752992,61408,0.010120382729678452,0.96875,0.96875,,,,,
1920,10757376,61440,0.012489172197056904,1.0,1.0,,,,,
1921,10764064,61472,0.009413682662944152,0.96875,0.96875,0.009379666577004562,0.96875,0.96875,,
1922,10769984,61504,0.010676616410678916,0.9375,0.9375,,,,,
1923,10774624,61536,0.013635360043708357,0.9375,0.9375,,,,,
1924,10778752,61568,0.015335639231060894,0.90625,0.90625,,,,,
1925,10783392,61600,0.013597157667461952,0.875,0.875,,,,,
1926,10788544,61632,0.012907068469687696,0.96875,0.96875,,,,,
1927,10793952,61664,0.010396127267503169,0.90625,0.90625,,,,,
1928,10798848,61696,0.012624166258621818,0.90625,0.90625,,,,,
1929,10803744,61728,0.012586500958906555,0.9375,0.9375,0.012805720113379871,0.84375,0.84375,,
1930,10807360,61760,0.01658061312675254,0.90625,0.90625,,,,,
1931,10812512,61792,0.012641326252794955,0.9375,0.9375,,,,,
1932,10817152,61824,0.012909425900199382,0.90625,0.90625,,,,,
1933,10822560,61856,0.011236368216083183,0.96875,0.96875,,,,,
1934,10826944,61888,0.012860201248171197,0.9375,0.9375,,,,,
1935,10831072,61920,0.012808323830835827,0.9375,0.9375,,,,,
1936,10835456,61952,0.01216024508042664,0.9375,0.9375,,,,,
1937,10840864,61984,0.009732519096176772,0.9375,0.9375,0.012627181195632635,0.9375,0.9375,,
1938,10847040,62016,0.009809942321984942,0.9375,0.9375,,,,,
1939,10852192,62048,0.013838084597958069,0.875,0.875,,,,,
1940,10857856,62080,0.0111256504965112,0.9375,0.9375,,,,,
1941,10864544,62112,0.011673885291748266,0.96875,0.96875,,,,,
1942,10868928,62144,0.01147557460700278,1.0,1.0,,,,,
1943,10874848,62176,0.010662575531867774,0.90625,0.90625,,,,,
1944,10880256,62208,0.010886627300918291,1.0,1.0,,,,,
1945,10886688,62240,0.007711286796862445,1.0,1.0,0.01404477048676326,0.71875,0.71875,,
1946,10893120,62272,0.008999647437268471,0.96875,0.96875,,,,,
1947,10898272,62304,0.012373587125091604,0.96875,0.96875,,,,,
1948,10903424,62336,0.013516198292263665,1.0,1.0,,,,,
1949,10908064,62368,0.013626421785193769,0.96875,0.96875,,,,,
1950,10914240,62400,0.010236308474574532,0.96875,0.96875,,,,,
1951,10920416,62432,0.008746317100771872,1.0,1.0,,,,,
1952,10925824,62464,0.010530475793859967,1.0,1.0,,,,,
1953,10932000,62496,0.01140105585076494,1.0,1.0,0.01068957017555985,0.875,0.875,,
1954,10937152,62528,0.010646061373621687,0.96875,0.96875,,,,,
1955,10943584,62560,0.011919997112546795,0.96875,0.96875,,,,,
1956,10950528,62592,0.01039364035122745,1.0,1.0,,,,,
1957,10955680,62624,0.01078085101041947,0.96875,0.96875,,,,,
1958,10962112,62656,0.010194311922105959,0.90625,0.90625,,,,,
1959,10967776,62688,0.01035311506671879,0.96875,0.96875,,,,,
1960,10973184,62720,0.013267442393299331,0.875,0.875,,,,,
1961,10977824,62752,0.014121213698287218,0.9375,0.9375,0.010846498671608291,0.90625,0.90625,,
1962,10982976,62784,0.011198563339076241,0.96875,0.96875,,,,,
1963,10988384,62816,0.012330377867486,1.0,1.0,,,,,
1964,10995328,62848,0.011866191222834869,0.90625,0.90625,,,,,
1965,11000992,62880,0.012442858995402756,0.9375,0.9375,,,,,
1966,11005888,62912,0.012574059583811178,0.9375,0.9375,,,,,
1967,11011552,62944,0.01148925549014842,0.875,0.875,,,,,
1968,11017728,62976,0.010981677503471891,0.96875,0.96875,,,,,
1969,11022624,63008,0.009836444580164272,0.96875,0.96875,0.01409908047682921,0.9375,0.9375,,
1970,11028032,63040,0.01226437164435114,0.96875,0.96875,,,,,
1971,11033184,63072,0.01190218496248761,0.9375,0.9375,,,,,
1972,11038336,63104,0.013728972510620913,0.9375,0.9375,,,,,
1973,11044512,63136,0.010148851562645894,0.9375,0.9375,,,,,
1974,11049408,63168,0.010480782943761318,0.9375,0.9375,,,,,
1975,11055584,63200,0.01009907244582904,0.9375,0.9375,,,,,
1976,11060480,63232,0.01055084807468279,0.90625,0.90625,,,,,
1977,11065632,63264,0.011880576868932005,0.96875,0.96875,0.01202734377579285,0.96875,0.96875,,
1978,11071296,63296,0.008577917055115923,1.0,1.0,,,,,
1979,11076192,63328,0.012239461534620489,0.96875,0.96875,,,,,
1980,11081344,63360,0.014169051897129045,1.0,1.0,,,,,
1981,11087008,63392,0.011305573658169575,0.9375,0.9375,,,,,
